NEISE Hannah,Code paysGER,Skeleton,Femmes
NELIN Jesper,Code paysSWE,Biathlon,"20 km individuel hommes10 km sprint hommes15 km départ groupé hommesRelais 4 x 7,5 km hommes"
NELSON Ashleigh,Code paysGBR,Bobsleigh,Bob à deux femmes
NELSON Brock,Code paysUSA,Hockey sur glace,Hommes
NEMEC Simon,Code paysSVK,Hockey sur glace,Hommes
NEMME Edgars,Code paysLAT,Bobsleigh,À déterminer
NEPRYAEVA Dariya,Code paysAIN,Ski de fond,Individuel 10 km libre femmesSkiathlon 10 km + 10 km femmes50 km classique départ en ligne femmesSprint classique femmes
NEPSTAD Gaute,Code paysNOR,Curling,Hommes
NEUBAUEROVA Noemi,Code paysCZE,Hockey sur glace,Femmes
NICA Andrei,Code paysROU,Bobsleigh,Bob à quatre
NICCOLAI Greta,Code paysITA,Hockey sur glace,Femmes
NICHOLS-BARDI Daiyehan,Code paysAUT,Bobsleigh,Bob à deux hommesBob à quatre
NICOLL Adele,Code paysGBR,Bobsleigh,Bob à deux femmesMonobob femmes
NIEDERBERGER Mathias,Code paysGER,Hockey sur glace,Hommes
NIEDERHOFER Boone,Code paysUSA,Bobsleigh,Bob à quatre
NIEDERREITER Nino,Code paysSUI,Hockey sur glace,Hommes
NIEMINEN Petra,Code paysFIN,Hockey sur glace,Femmes
NIEWINSKI Michal,Code paysPOL,Patinage de vitesse sur piste courte,500 m hommes1000 m hommes1500 m hommesRelais par équipes mixtes
NIGHTINGALE Huw,Code paysGBR,Snowboard,Snowboard cross hommesSnowboard cross par équipes mixtes
NIKAIDO Ren,Code paysJPN,Saut à ski,Individuel tremplin normal hommesIndividuel grand tremplin hommesSuper team hommesPar équipes mixtes
NIKISHA Denis,Code paysKAZ,Patinage de vitesse sur piste courte,500 m hommes1000 m hommesRelais par équipes mixtes
NIKON Anastasiia,Code paysUKR,Ski de fond,"Individuel 10 km libre femmesSkiathlon 10 km + 10 km femmesRelais 4 x 7,5 km femmesSprint classique femmesSprint libre par équipes femmes"
NING Zhongyan,Code paysCHN,Patinage de vitesse,1000 m hommes1500 m hommesDépart groupé hommesPoursuite par équipes hommes
NINIS Jozef,Code paysSVK,Luge,Simple hommes
NIRANI-PEREIRA Julia,Code paysFRA,Snowboard,Snowboard cross femmesSnowboard cross par équipes mixtes
NISHIZAWA Taketo,Code paysJPN,Ski acrobatique,Bosses hommesBosses en parallèle hommes
NISKANEN Iivo,Code paysFIN,Ski de fond,"Skiathlon 10 km + 10 km hommesRelais 4 x 7,5 km hommes50 km classique départ en ligne hommes"
NISKANEN Kerttu,Code paysFIN,Ski de fond,"Individuel 10 km libre femmesSkiathlon 10 km + 10 km femmesRelais 4 x 7,5 km femmes50 km classique départ en ligne femmes"
NISSINEN Vilma,Code paysFIN,Ski de fond,Individuel 10 km libre femmesSkiathlon 10 km + 10 km femmes
NIX Emily,Code paysGER,Hockey sur glace,Femmes
NOAKE Hana,Code paysJPN,Patinage de vitesse,1500 m femmesDépart groupé femmesPoursuite par équipes femmes
NOEL Clement,Code paysFRA,Ski alpin,Slalom hommesCombiné alpin par équipes hommes
NOERL Martin,Code paysGER,Snowboard,Snowboard cross hommes
NOGRADI Bence,Code paysHUN,Patinage de vitesse sur piste courte,1000 m hommes1500 m hommesRelais 5000 m hommesRelais par équipes mixtes
NOH Dohee,Code paysKOR,Patinage de vitesse sur piste courte,1000 m femmes1500 m femmesRelais 3000 m femmesRelais par équipes mixtes
NOLTE Laura,Code paysGER,Bobsleigh,Bob à deux femmesMonobob femmes
NONNENMACHER Emma,Code paysFRA,Hockey sur glace,Femmes
NONOMURA Taiyo,Code paysJPN,Patinage de vitesse,500 m hommes1000 m hommes1500 m hommesPoursuite par équipes hommes
NOPRIIENKO Yelizaveta,Code paysUKR,Ski de fond,"Individuel 10 km libre femmesSkiathlon 10 km + 10 km femmesRelais 4 x 7,5 km femmesSprint classique femmes"
NORDEBACK Andreas,Code paysSWE,Patinage artistique,Patinage individuel hommes
NORDQVIST Martin,Code paysSWE,Ski acrobatique,Freeski slopestyle hommesFreeski big air hommes
NORMAN Hahna,Code paysUSA,Snowboard,Snowboard slopestyle femmesSnowboard big air femmes
NORO Rio,Code paysJPN,Hockey sur glace,Femmes
NORO Riri,Code paysJPN,Hockey sur glace,Femmes
NOTZ Florian,Code paysGER,Ski de fond,"Individuel 10 km libre hommesSkiathlon 10 km + 10 km hommesRelais 4 x 7,5 km hommes50 km classique départ en ligne hommes"
NOVAK Michal,Code paysCZE,Ski de fond,"Individuel 10 km libre hommesSkiathlon 10 km + 10 km hommesRelais 4 x 7,5 km hommes50 km classique départ en ligne hommesSprint classique hommesSprint libre par équipes hommes"
NOVAK Nicholas,Code paysCZE,Ski acrobatique,Saut acrobatique hommes
NOVAKOVA Barbora,Code paysCZE,Ski alpin,Descente femmesSuper-G femmesCombiné alpin par équipes femmes
NOWACZYK Michal,Code paysPOL,Snowboard,Slalom géant parallèle hommes
NUIS Kjeld,Code paysNED,Patinage de vitesse,1000 m hommes1500 m hommes
NULLMEYER Ali,Code paysCAN,Ski alpin,Slalom femmesCombiné alpin par équipes femmes
NURSE Sarah,Code paysCAN,Hockey sur glace,Femmes
NUUTINEN Emma,Code paysFIN,Hockey sur glace,Femmes
NYENGET Martin Loewstroem,Code paysNOR,Ski de fond,"Individuel 10 km libre hommesSkiathlon 10 km + 10 km hommesRelais 4 x 7,5 km hommes50 km classique départ en ligne hommes"
NYLANDER William,Code paysSWE,Hockey sur glace,Hommes
NYLEN PERSSON Maja,Code paysSWE,Hockey sur glace,Femmes
NYLUND Jenniina,Code paysFIN,Hockey sur glace,Femmes
OBERHOFER Marion,Code paysITA,Luge,Double femmesRelais par équipes
OBMANN Fabian,Code paysAUT,Snowboard,Slalom géant parallèle hommes
O'BRIEN Jadin,Code paysUSA,Bobsleigh,Bob à deux femmes
O'BRIEN Nina,Code paysUSA,Ski alpin,Slalom femmesSlalom géant femmesCombiné alpin par équipes femmes
ODAIRA Umeka,Code paysJPN,Hockey sur glace,Femmes
ODERMATT Marco,Code paysSUI,Ski alpin,Descente hommesSlalom géant hommesSuper-G hommesCombiné alpin par équipes hommes
ODOR Gabriel,Code paysAUT,Patinage de vitesse,500 m hommes1000 m hommes1500 m hommes5000 m hommesDépart groupé hommes
OEBERG Elvira,Code paysSWE,Biathlon,"15 km individuel femmes7,5 km sprint femmes10 km poursuite femmes12,5 km départ groupé femmesRelais 4 x 6 km femmes"
OEBERG Hanna,Code paysSWE,Biathlon,"15 km individuel femmes7,5 km sprint femmes10 km poursuite femmes12,5 km départ groupé femmesRelais 4 x 6 km femmesRelais mixte 4 x 6km (H+F)"
OEHLUND Cornelia,Code paysSWE,Ski alpin,Slalom femmes
OETTINGER Jake,Code paysUSA,Hockey sur glace,Hommes
OFNER Katrin,Code paysAUT,Ski acrobatique,Ski cross femmes
OFTEBRO Einar Luraas,Code paysNOR,Combiné nordique,Gundersen petit tremplin / 10 km indiv.Gundersen grand tremplin / 10 km indiv.
OFTEBRO Jens Luraas,Code paysNOR,Combiné nordique,Gundersen petit tremplin / 10 km indiv.Gundersen grand tremplin / 10 km indiv.Sprint par équipes
OGDEN Ben,Code paysUSA,Ski de fond,"Relais 4 x 7,5 km hommes50 km classique départ en ligne hommesSprint classique hommesSprint libre par équipes hommes"
OGIWARA Hiroto,Code paysJPN,Snowboard,Snowboard slopestyle hommesSnowboard big air hommes
OHMIYA Anna,Code paysJPN,Curling,Femmes
OJASTE Teiloora,Code paysEST,Ski de fond,Skiathlon 10 km + 10 km femmesSprint classique femmes
OKIPNIUK Oleksandr,Code paysUKR,Ski acrobatique,Saut acrobatique hommesSaut acrobatique par équipes mixtes
OKULIAR Oliver,Code paysSVK,Hockey sur glace,Hommes
OLDENBURG Aidan,Code paysUSA,Curling,Hommes
OLDHAM Megan,Code paysCAN,Ski acrobatique,Freeski slopestyle femmesFreeski big air femmes
OLESEN Nick,Code paysDEN,Hockey sur glace,Hommes
OLESIK Daria,Code paysAIN,Luge,Simple femmes
OLLIVIER Cloe,Code paysFRA,Patinage de vitesse sur piste courte,1000 m femmes1500 m femmesRelais 3000 m femmesRelais par équipes mixtes
OLOFSSON Simon,Code paysSWE,Curling,Hommes
OLSSON Hanna,Code paysSWE,Hockey sur glace,Femmes
O'NEILL Kristin,Code paysCAN,Hockey sur glace,Femmes
ONGARO Giovanni,Code paysBRA,Ski alpin,Slalom hommesSlalom géant hommes
ONO Mitsuki,Code paysJPN,Snowboard,Snowboard halfpipe femmes
ONODERA Kaho,Code paysJPN,Curling,Femmes
ONOL LANG Thomas Kaan,Code paysTUR,Ski alpin,Slalom hommesSlalom géant hommes
OPHOFF Mike,Code paysCZE,Ski de fond,"Individuel 10 km libre hommesSkiathlon 10 km + 10 km hommesRelais 4 x 7,5 km hommes50 km classique départ en ligne hommes"
OPMANIS Elvis,Code paysLAT,Ski alpin,Descente hommesSlalom géant hommesSuper-G hommes
OPSETH Silje,Code paysNOR,Saut à ski,Individuel tremplin normal femmesIndividuel grand tremplin femmes
ORS Denis,Code paysTUR,Patinage de vitesse sur piste courte,500 m hommes
ORTLIEB Nina,Code paysAUT,Ski alpin,Descente femmesSuper-G femmesCombiné alpin par équipes femmes
OSBORNE Kayle,Code paysCAN,Hockey sur glace,Femmes
OSCH Matthieu,Code paysLUX,Ski alpin,Slalom hommesSlalom géant hommes
O'SHEA Danny,Code paysUSA,Patinage artistique,Patinage en coupleÉpreuve par équipes
OSTLENDER Anna,Code paysGER,Patinage de vitesse,500 m femmes1000 m femmes1500 m femmesPoursuite par équipes femmes
OSTONI Margherita,Code paysITA,Hockey sur glace,Femmes
PACHNER Lukas,Code paysAUT,Snowboard,Snowboard cross hommes
PACIOIANU Mihai Daniel,Code paysROU,Bobsleigh,Bob à quatre
PADILHA Alice,Code paysBRA,Ski alpin,Slalom femmes
PAETZ Alina,Code paysSUI,Curling,Femmes
PAGE Nick,Code paysUSA,Ski acrobatique,Bosses hommesBosses en parallèle hommes
PAGNIER Cloe,Code paysFRA,Ski de fond,"Skiathlon 10 km + 10 km femmesRelais 4 x 7,5 km femmes50 km classique départ en ligne femmes"
PAGNIER Josephine,Code paysFRA,Saut à ski,Individuel tremplin normal femmesIndividuel grand tremplin femmesPar équipes mixtes
PALAT Ondrej,Code paysCZE,Hockey sur glace,Hommes
PALLER Tatjana,Code paysGER,Ski alpinisme,Sprint femmesRelais mixte
PALOSAARI Vilho,Code paysFIN,Saut à ski,Individuel tremplin normal hommesIndividuel grand tremplin hommesPar équipes mixtes
PANG Chuyuan,Code paysCHN,Snowboard,Snowboard cross femmes
PANNEK Kelly,Code paysUSA,Hockey sur glace,Femmes
PAPATHOMA PARASKEVAIDOU A.A.,Code paysAZE,Ski alpin,Slalom femmes
PARADIS Pascale,Code paysCAN,Biathlon,"15 km individuel femmes7,5 km sprint femmesRelais 4 x 6 km femmesRelais mixte 4 x 6km (H+F)"
PARAYKO Colton,Code paysCAN,Hockey sur glace,Hommes
PARE Nathan,Code paysUSA,Snowboard,Snowboard cross hommesSnowboard cross par équipes mixtes
PARIS Dominik,Code paysITA,Ski alpin,Descente hommesSuper-G hommesCombiné alpin par équipes hommes
PARK Ji-Woo,Code paysKOR,Patinage de vitesse,1500 m femmesDépart groupé femmes
PARK Seoyun,Code paysKOR,Ski alpin,Slalom femmesSlalom géant femmes
PARMAKOSKI Krista,Code paysFIN,Ski de fond,Individuel 10 km libre femmesSkiathlon 10 km + 10 km femmes50 km classique départ en ligne femmes
PARMANTIER Sam,Code paysBEL,Biathlon,"Relais 4 x 7,5 km hommes"
PASCHKE Pius,Code paysGER,Saut à ski,Individuel tremplin normal hommesIndividuel grand tremplin hommes
PASSARETTA Manuela,Code paysITA,Ski acrobatique,Bosses femmesBosses en parallèle femmes
PASSLER Rebecca,Code paysITA,Biathlon,À déterminer
PASTERNACK Nadja,Code paysSUI,Bobsleigh,Bob à deux femmes
PASTRNAK David,Code paysCZE,Hockey sur glace,Hommes
PATES Jake,Code paysUSA,Snowboard,Snowboard halfpipe hommes
PAULUS Daniel,Code paysCZE,Ski acrobatique,Ski cross hommes
PAVLOVA Maria,Code paysHUN,Patinage artistique,Patinage en couple
PAYER Alexander,Code paysAUT,Snowboard,Slalom géant parallèle hommes
PAYER Sabine,Code paysAUT,Snowboard,Slalom géant parallèle femmes
PEIFFER Benita,Code paysCAN,Biathlon,"15 km individuel femmes7,5 km sprint femmes10 km poursuite femmesRelais 4 x 6 km femmes"
PEJSOVA Daniela,Code paysCZE,Hockey sur glace,Femmes
PEJSOVA Julie,Code paysCZE,Hockey sur glace,Femmes
PEJZLOVA Michaela,Code paysCZE,Hockey sur glace,Femmes
PEKOVIC Branislav,Code paysMNE,Ski alpin,Slalom hommes
PELCHAT Juliette,Code paysCAN,Snowboard,Snowboard slopestyle femmesSnowboard big air femmes
PELISSOU Marie-Pierre,Code paysFRA,Hockey sur glace,Femmes
PELLEGRINO Federico,Code paysITA,Ski de fond,"Skiathlon 10 km + 10 km hommesRelais 4 x 7,5 km hommes50 km classique départ en ligne hommesSprint classique hommesSprint libre par équipes hommes"
PENDRY Shawna,Code paysGBR,Biathlon,"15 km individuel femmes7,5 km sprint femmes"
PENTTALA Olli,Code paysFIN,Ski acrobatique,Bosses hommesBosses en parallèle hommes
PEPENE Paul Constantin,Code paysROU,Ski de fond,Individuel 10 km libre hommesSkiathlon 10 km + 10 km hommes50 km classique départ en ligne hommesSprint classique hommesSprint libre par équipes hommes
PEPERKAMP Melissa,Code paysNED,Snowboard,Snowboard slopestyle femmesSnowboard big air femmes
PERCY Hanna,Code paysUSA,Snowboard,Snowboard cross femmes
PEREIRA Lia,Code paysCAN,Patinage artistique,Patinage en coupleÉpreuve par équipes
PERGHER Serena,Code paysITA,Patinage de vitesse,500 m femmes1000 m femmes
PERLMUTTER Jessica,Code paysUSA,Snowboard,Snowboard slopestyle femmesSnowboard big air femmes
PERRET Jordann,Code paysFRA,Hockey sur glace,Hommes
PERROT Eric,Code paysFRA,Biathlon,"20 km individuel hommes10 km sprint hommes12,5 km poursuite hommes15 km départ groupé hommesRelais 4 x 7,5 km hommesRelais mixte 4 x 6km (H+F)"
PERRY Leonie,Code paysFRA,Ski de fond,"Individuel 10 km libre femmesSkiathlon 10 km + 10 km femmesRelais 4 x 7,5 km femmesSprint libre par équipes femmes"
PESCHK Oliver,Code paysGER,Bobsleigh,À déterminer
PESHKOV Daniel,Code paysBUL,Ski de fond,Individuel 10 km libre hommesSkiathlon 10 km + 10 km hommes50 km classique départ en ligne hommesSprint classique hommesSprint libre par équipes hommes
PESLAROVA Klara,Code paysCZE,Hockey sur glace,Femmes
PETAN Alex,Code paysITA,Hockey sur glace,Hommes
PETERKA John,Code paysGER,Hockey sur glace,Hommes
PETERLINI Martina,Code paysITA,Ski alpin,Slalom femmesCombiné alpin par équipes femmes
PETERMAN Jocelyn,Code paysCAN,Curling,Double mixte
PETERSON Tabitha,Code paysUSA,Curling,Femmes
PETERSON Tara,Code paysUSA,Curling,Femmes
PETKOV Viktor,Code paysMKD,Ski alpin,Slalom géant hommes
PETRE Ward,Code paysBEL,Patinage de vitesse sur piste courte,Relais 5000 m hommesRelais par équipes mixtes
PETROKINA Niina,Code paysEST,Patinage artistique,Patinage individuel femmes
PETROSIAN Adeliia,Code paysAIN,Patinage artistique,Patinage individuel femmes
PETTERSSON Elias,Code paysSWE,Hockey sur glace,Hommes
PETZOLD Fridtjof,Code paysGER,Patinage de vitesse,5000 m hommesDépart groupé hommesPoursuite par équipes hommes
PEYNE--DINGIVAL Anais,Code paysFRA,Hockey sur glace,Femmes
PFEIFER Jacqueline,Code paysGER,Skeleton,FemmesPar équipes mixtes
PFIFFNER Marco,Code paysLIE,Ski alpin,Descente hommesSuper-G hommes
PFLUM Iris,Code paysUSA,Snowboard,Slalom géant parallèle femmes
PHELAN Brittany,Code paysCAN,Ski acrobatique,Ski cross femmes
PHILBERT Alice,Code paysFRA,Hockey sur glace,Femmes
PHILIPS Gwyneth,Code paysUSA,Hockey sur glace,Femmes
PIANEL COURIAUT Violette,Code paysFRA,Hockey sur glace,Femmes
PICHLER Nicola,Code paysAUT,Bobsleigh,À déterminer
PICKL David,Code paysAUT,Snowboard,Snowboard cross hommes
PIDRUCHNYI Dmytro,Code paysUKR,Biathlon,"20 km individuel hommes10 km sprint hommes12,5 km poursuite hommes15 km départ groupé hommesRelais 4 x 7,5 km hommesRelais mixte 4 x 6km (H+F)"
PIERRE-GILLES Jordan,Code paysCAN,Patinage de vitesse sur piste courte,Relais 5000 m hommes
PIERREL Julie,Code paysFRA,Ski de fond,"Individuel 10 km libre femmesSkiathlon 10 km + 10 km femmesRelais 4 x 7,5 km femmes50 km classique départ en ligne femmesSprint classique femmes"
PIERRI Jacquie,Code paysITA,Hockey sur glace,Femmes
PIETRONIRO Phil,Code paysITA,Hockey sur glace,Hommes
PIGEON Felix,Code paysPOL,Patinage de vitesse sur piste courte,500 m hommes1000 m hommes1500 m hommesRelais par équipes mixtes
PILLER Sue,Code paysSUI,Ski alpin,Slalom géant femmes
PIMPINI Alberto,Code paysITA,Curling,Hommes
PINHEIRO BRAATHEN Lucas,Code paysBRA,Ski alpin,Slalom hommesSlalom géant hommes
PINZARRONE Nina,Code paysBEL,Patinage artistique,Patinage individuel femmes
PIROVANO Laura,Code paysITA,Ski alpin,Descente femmesSuper-G femmesCombiné alpin par équipes femmes
PIROZZI MAYER Nicolas,Code paysURU,Ski alpin,Slalom hommesSlalom géant hommes
PISTEKOVA Tereza,Code paysCZE,Hockey sur glace,Femmes
PITTER Shane,Code paysJAM,Bobsleigh,Bob à deux hommesBob à quatre
PITTIN Alessandro,Code paysITA,Combiné nordique,Gundersen petit tremplin / 10 km indiv.Gundersen grand tremplin / 10 km indiv.
PIWKOWSKA Dominika,Code paysPOL,Luge,Double femmesRelais par équipes
PLACIDE Kya,Code paysGBR,Bobsleigh,À déterminer
PLANKO Lovro,Code paysSLO,Biathlon,"20 km individuel hommes10 km sprint hommes12,5 km poursuite hommesRelais 4 x 7,5 km hommesRelais mixte 4 x 6km (H+F)"
PLESHKOVA Julia,Code paysAIN,Ski alpin,Descente femmesSuper-G femmes
PLETZ Logan,Code paysCAN,Biathlon,"20 km individuel hommes10 km sprint hommes12,5 km poursuite hommesRelais 4 x 7,5 km hommes"
PLOSOVA Tereza,Code paysCZE,Hockey sur glace,Femmes
PLUME Roberts,Code paysLAT,Luge,Double hommesRelais par équipes
PODMILSAK Troy,Code paysUSA,Ski acrobatique,Freeski slopestyle hommesFreeski big air hommes
PODULSKY Beattie,Code paysCAN,Luge,Double femmes
POHJOLAINEN Jesper,Code paysFIN,Ski alpin,Slalom hommesSlalom géant hommes
POHJOLAINEN Rosa,Code paysFIN,Ski alpin,Descente femmesSlalom femmesSuper-G femmes
POIRIER Paul,Code paysCAN,Patinage artistique,Danse sur glaceÉpreuve par équipes
POLUZZI Marilu,Code paysITA,Snowboard,Snowboard slopestyle femmesSnowboard big air femmes
PONOMARENKO Anthony,Code paysUSA,Patinage artistique,Danse sur glaceÉpreuve par équipes
PONSILUOMA Martin,Code paysSWE,Biathlon,"20 km individuel hommes10 km sprint hommes12,5 km poursuite hommes15 km départ groupé hommesRelais 4 x 7,5 km hommesRelais mixte 4 x 6km (H+F)"
PONYA Sara,Code paysHUN,Ski de fond,Individuel 10 km libre femmesSprint classique femmesSprint libre par équipes femmes
POPOV Albert,Code paysBUL,Ski alpin,Slalom hommes
POPOVIC Leona,Code paysCRO,Ski alpin,Slalom femmes
POPOVICOVA Lea,Code paysSVK,Patinage de vitesse sur piste courte,500 m femmes
POPOVYCH Nelli,Code paysUKR,Ski acrobatique,Saut acrobatique femmes
POPPE Evy,Code paysBEL,Snowboard,Snowboard slopestyle femmesSnowboard big air femmes
POROMAA William,Code paysSWE,Ski de fond,"Individuel 10 km libre hommesSkiathlon 10 km + 10 km hommesRelais 4 x 7,5 km hommes"
POSASHKOV Ivan,Code paysAIN,Patinage de vitesse sur piste courte,1000 m hommes1500 m hommes
POSPISIL Martin,Code paysSVK,Hockey sur glace,Hommes
POULIN Marie-Philip,Code paysCAN,Hockey sur glace,Femmes
POULSEN Morten,Code paysDEN,Hockey sur glace,Hommes
POUTSMA Selma,Code paysNED,Patinage de vitesse sur piste courte,500 m femmes1000 m femmesRelais 3000 m femmesRelais par équipes mixtes
POWELL Hunter,Code paysUSA,Bobsleigh,Bob à quatre
PRAXOVA Viktoria,Code paysSVK,Luge,Double femmes
PREPENS Talea,Code paysGER,Bobsleigh,Bob à deux femmes
PREUSS Franziska,Code paysGER,Biathlon,"15 km individuel femmes7,5 km sprint femmes10 km poursuite femmes12,5 km départ groupé femmesRelais 4 x 6 km femmesRelais mixte 4 x 6km (H+F)"
PREVC Domen,Code paysSLO,Saut à ski,Individuel tremplin normal hommesIndividuel grand tremplin hommesSuper team hommesPar équipes mixtes
PREVC Nika,Code paysSLO,Saut à ski,Individuel tremplin normal femmesIndividuel grand tremplin femmesPar équipes mixtes
PREVITALI Lorenzo,Code paysITA,Patinage de vitesse sur piste courte,500 m hommesRelais 5000 m hommes
PRIBYLOVA Vendula,Code paysCZE,Hockey sur glace,Femmes
PRIMEAU Victor,Code paysCAN,Ski acrobatique,Saut acrobatique hommes
PROCK Hannah,Code paysAUT,Luge,Simple femmes
PROMMEGGER Andreas,Code paysAUT,Snowboard,Slalom géant parallèle hommes
PROULX Tallulah,Code paysPHI,Ski alpin,Slalom femmesSlalom géant femmes
PRYCE Anna,Code paysGBR,Ski de fond,Individuel 10 km libre femmesSkiathlon 10 km + 10 km femmesSprint classique femmes
PUCHNER Mirjam,Code paysAUT,Ski alpin,Descente femmesSuper-G femmesCombiné alpin par équipes femmes
PUEYO Jaume,Code paysESP,Ski de fond,Sprint classique hommesSprint libre par équipes hommes
